id,risk_score,gender,num_public_record_items,age_most_rec_pub_record,collection_items,bankruptcy_prior,bankrupt_other_hh_member,inq_past_12mos,age_of_most_recent_inq,inq_fin_last_6mos,inq_promo,inq_bank_promo,age_of_oldest_trade,tot_accts_open_last_24m,tot_accts_on_file,tot_open_accts_on_file,tot_bal_open_accts,income,num_past_due_accts,amt_past_due_balances,worst_credit_rating,current_accts_total,current_accts_30day,current_accts_60day,current_accts_90day,current_accts_bad_debt,tot_accts_paid_satis,tot_accts_30days_ever,tot_accts_60days_ever,tot_accts_90days_ever,tot_accts_bad_debt_ever,tot_accts_paid_satis_24m,tot_accts_30d_pd_in_24m,tot_accts_60d_pd_in_24m,tot_accts_90d_pd_in_24m,tot_accts_bad_debt_24m,tot_open_accts_bal_gt_0,avg_mos_accts_open,marital_status,LOAN_DEFAULT,GEO_REGION
14177,933,F,0,0,0,0,0,0,7,0,5,0,132,6,28,7,28794,40193,0,0,1,19,0,0,0,0,18,1,0,0,0,14,1,0,0,0,6,45,M,1,West
14178,963,M,0,0,0,0,0,2,2,0,6,3,149,2,20,7,12385,48831,0,0,1,17,0,0,0,0,17,0,0,0,0,10,0,0,0,0,4,67,M,0,West
14179,760,M,1,5,1,0,0,0,0,0,0,0,126,1,2,2,13388,13475,1,13150,5,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,2,70,W,0,South
14180,769,F,0,0,0,0,0,0,0,0,0,0,46,0,2,2,2000,2000,0,0,1,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,41,W,0,South
14181,725,F,0,0,0,0,0,0,10,0,1,0,38,5,7,6,7624,8456,0,0,1,6,0,0,0,0,4,2,0,0,0,4,2,0,0,0,6,19,W,0,South
14182,967,F,0,0,0,0,0,1,3,0,2,2,165,5,24,10,11964,36245,0,0,1,21,0,0,0,0,20,1,0,0,0,13,0,0,0,0,4,67,M,0,West
14183,867,F,0,0,0,0,0,0,0,0,6,2,58,4,11,8,12440,15200,0,0,1,7,0,0,0,0,7,0,0,0,0,7,0,0,0,0,6,27,S,0,East
14184,433,M,6,2,6,0,0,2,6,1,1,0,31,3,5,2,3944,3944,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,2,22,D,0,Midwest
14185,942,F,0,0,0,0,0,0,8,0,5,3,27,15,17,16,783,12685,0,0,1,15,0,0,0,0,15,0,0,0,0,15,0,0,0,0,6,14,M,0,Midwest
14186,870,F,0,0,0,0,0,1,2,1,5,2,49,4,15,9,17813,28189,0,0,1,13,0,0,0,0,8,6,0,0,0,8,4,0,0,0,6,33,S,0,Midwest
14187,956,M,0,0,0,0,0,0,12,0,10,2,148,1,18,6,13308,54823,0,0,1,17,0,0,0,0,17,0,0,0,0,9,0,0,0,0,3,69,M,0,West
14188,573,M,5,2,5,0,0,0,0,0,0,0,91,0,2,1,452,1588,1,452,6,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,91,D,0,East
14189,805,M,0,0,0,0,0,2,0,0,9,5,69,1,15,4,7032,7567,0,0,1,7,0,0,0,0,6,0,0,1,0,6,0,0,1,0,4,41,S,0,Midwest
14190,842,F,0,0,0,0,0,0,0,0,4,3,166,0,13,7,4001,7838,1,1432,2,12,1,0,0,0,3,3,3,4,0,3,3,2,3,0,6,97,S,0,East
14191,546,F,1,12,1,0,0,1,6,3,0,0,19,1,1,1,14595,13685,1,742,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,19,D,0,Midwest
14192,862,M,0,0,0,0,0,0,0,0,6,1,59,0,4,2,2801,5025,0,0,1,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,2,53,,0,East
14193,781,F,0,0,0,0,0,2,1,0,0,0,10,4,4,4,812,1220,0,0,1,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,5,W,0,Midwest
14194,895,M,0,0,0,0,0,1,2,0,4,2,46,1,2,2,446,7000,0,0,1,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,31,S,0,West
14195,906,M,0,0,0,0,0,1,1,0,2,2,14,1,1,1,69,700,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,14,S,0,East
14196,846,M,0,0,0,0,0,0,10,1,1,0,39,4,11,7,1870,5115,0,0,3,8,0,1,0,0,6,1,1,1,0,6,1,1,1,0,4,27,S,0,West
14197,865,M,0,0,0,0,0,0,7,1,3,2,145,5,11,11,17845,28159,0,0,5,9,0,0,1,0,8,1,0,1,0,9,0,0,1,0,10,64,S,0,Midwest
14198,545,M,8,15,2,1,0,0,18,0,7,3,87,1,17,5,11069,12025,3,11384,6,11,0,0,1,5,7,3,0,2,5,3,1,0,1,5,4,69,D,0,Midwest
14199,902,F,0,0,0,0,0,3,4,0,2,2,103,3,15,5,1238,8150,0,0,1,11,0,0,0,0,10,0,0,1,0,8,0,0,0,0,2,47,S,0,East
14200,972,F,1,59,0,0,0,5,1,4,14,8,106,8,44,28,1059,51085,0,0,1,39,0,0,0,0,38,1,0,0,0,31,0,0,0,0,10,52,M,0,Midwest
14201,958,M,0,0,0,0,0,0,0,0,5,4,316,0,11,3,11101,21700,0,0,1,9,0,0,0,0,9,0,0,0,0,6,0,0,0,0,2,166,M,0,South
14202,963,M,0,0,0,0,0,0,0,0,12,5,188,4,18,8,17,16237,0,0,1,13,0,0,0,0,13,0,0,0,0,10,0,0,0,0,2,62,M,0,South
14203,815,F,0,0,0,0,0,0,16,2,5,1,189,5,20,9,18152,21846,2,478,3,17,0,2,0,0,12,3,3,1,0,7,2,3,1,0,8,69,S,0,West
14204,883,M,0,0,0,0,0,3,1,3,7,3,32,4,6,5,6794,8594,0,0,1,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,3,17,S,0,Midwest
14205,805,F,0,0,0,0,0,2,0,3,3,1,182,4,21,8,27610,37892,1,41,5,18,1,0,0,1,14,2,1,2,1,12,0,0,1,1,7,62,S,0,West
14206,963,M,0,0,0,0,0,1,5,1,8,0,323,8,31,12,72322,94579,0,0,1,29,0,0,0,0,26,3,0,0,0,22,0,0,0,0,11,91,M,0,Midwest
14207,823,F,1,65,0,0,0,3,2,4,6,2,74,8,10,7,19460,28673,0,0,1,8,0,0,0,0,8,0,0,0,0,8,0,0,0,0,6,19,S,0,Midwest
14208,594,F,0,0,0,0,0,0,0,0,0,0,12,2,2,2,1884,2008,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,11,D,0,East
14209,977,F,0,0,0,0,0,3,1,1,4,1,149,6,24,11,493,33027,0,0,1,24,0,0,0,0,24,0,0,0,0,20,0,0,0,0,3,58,M,0,Midwest
14210,537,F,1,27,0,1,0,1,5,1,2,0,12,1,1,1,495,617,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,12,D,0,West
14211,485,M,1,18,0,1,0,0,17,0,4,2,35,1,14,4,15533,15627,1,3172,6,2,0,0,0,9,0,0,1,1,9,0,0,1,1,9,4,26,D,0,East
14212,915,M,0,0,0,0,0,0,7,0,2,1,10,3,3,3,0,1100,0,0,1,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,7,M,0,Midwest
14213,925,F,0,0,0,0,0,0,0,0,9,5,81,1,8,8,19936,,0,0,1,8,0,0,0,0,8,0,0,0,0,8,0,0,0,0,8,40,M,0,East
14214,855,F,1,13,0,0,0,1,6,0,7,1,206,4,19,14,17093,33255,1,310,6,13,0,0,0,4,10,1,0,2,4,10,0,0,2,2,13,74,S,0,Midwest
14215,722,M,0,0,0,0,0,1,4,0,1,1,223,1,19,10,22549,23218,4,10289,6,10,0,0,1,6,10,0,0,1,6,7,0,0,1,6,9,76,W,0,Midwest
14216,948,M,28,5,1,0,0,0,0,0,2,0,308,1,15,6,1033,14321,0,0,4,13,0,0,1,0,10,2,1,1,0,7,0,0,0,0,4,176,M,0,East
14217,843,F,0,0,0,0,0,4,3,0,4,1,4,5,5,5,1118,2000,0,0,1,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,4,S,0,Midwest
14218,943,F,0,0,0,0,0,3,0,1,10,2,81,3,20,8,46996,61156,0,0,1,20,0,0,0,0,20,0,0,0,0,13,0,0,0,0,3,48,M,0,Midwest
14219,920,M,0,0,0,0,0,0,13,0,2,2,31,0,1,1,84,1000,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,31,M,0,West
14220,833,F,0,0,0,0,0,0,10,0,3,1,22,7,7,6,6772,8269,0,0,1,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,10,S,0,East
14221,710,F,1,5,1,0,0,1,4,0,3,1,10,1,1,1,2475,5025,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,10,W,0,West
14222,661,F,0,0,0,0,0,0,0,0,0,0,10,2,3,3,3313,4313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,W,0,Midwest
14223,961,F,0,0,0,0,0,0,0,0,1,0,127,0,7,5,533,21400,0,0,1,7,0,0,0,0,7,0,0,0,0,6,0,0,0,0,2,103,M,0,East
14224,620,M,3,3,2,1,0,0,7,7,8,6,83,2,26,5,18066,22600,2,1515,6,9,0,0,1,13,9,0,0,1,13,2,0,0,1,6,4,59,W,0,South
14225,803,M,2,6,0,1,0,0,10,0,14,3,237,6,28,7,1574,7522,6,2622,6,8,4,0,2,12,8,4,0,2,12,4,3,0,2,12,6,75,S,0,East
14226,848,M,0,0,0,0,0,0,0,0,3,0,67,0,6,2,0,2800,0,0,2,4,2,0,0,0,2,2,1,1,0,2,1,1,1,0,0,43,S,0,West
14227,927,F,0,0,0,0,0,1,3,0,0,0,13,1,1,1,0,3400,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,13,M,0,West
14228,954,F,0,0,0,0,0,0,0,0,6,6,237,1,13,6,1660,33876,0,0,1,10,0,0,0,0,10,0,0,0,0,7,0,0,0,0,2,72,M,0,West
14229,846,M,0,0,0,0,0,1,1,0,2,1,48,1,2,2,24778,31288,0,0,1,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,33,S,0,West
14230,713,U,1,49,1,0,0,1,5,0,0,0,67,0,8,3,758,1258,0,0,6,6,0,0,0,2,1,3,0,2,2,2,0,0,0,2,2,56,W,0,West
14231,516,F,3,1,2,0,0,0,0,0,0,0,17,2,2,2,9888,13337,1,86,6,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,2,13,D,0,West
14232,541,M,1,52,1,0,0,0,7,0,1,1,99,1,16,7,35064,29862,3,398,6,10,1,0,3,2,3,0,2,9,2,1,1,1,6,0,7,66,D,0,West
14233,877,F,0,0,0,0,0,2,1,0,5,3,121,2,9,4,15000,25852,0,0,1,6,0,0,0,0,6,0,0,0,0,3,0,0,0,0,2,47,S,0,Midwest
14234,592,F,0,0,0,0,0,0,14,0,1,0,11,3,3,3,4133,,0,0,1,2,0,0,0,0,1,0,1,0,0,1,0,1,0,0,3,9,D,0,Midwest
14235,646,M,0,0,0,0,0,0,14,0,0,0,41,1,2,1,95,352,0,0,1,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,27,W,0,West
14236,873,F,0,0,0,0,0,1,5,1,3,0,71,6,17,3,3026,4500,0,0,1,11,0,0,0,0,10,0,1,0,0,9,0,1,0,0,1,41,S,0,Midwest
14237,973,F,0,0,0,0,0,2,4,2,8,0,161,7,44,12,9159,36068,0,0,1,37,0,0,0,0,36,1,0,0,0,21,0,0,0,0,2,73,M,0,South
14238,906,M,0,0,0,0,0,1,0,0,4,3,84,3,9,4,14641,27892,0,0,1,9,0,0,0,0,9,0,0,0,0,6,0,0,0,0,2,37,S,0,West
14239,788,M,0,0,0,0,0,1,3,0,0,0,63,3,4,2,249,964,0,0,2,3,1,0,0,0,2,1,1,0,0,2,0,1,0,0,1,28,W,0,West
14240,762,U,0,0,0,0,0,7,1,5,3,2,27,5,7,5,9579,13263,0,0,1,7,0,0,0,0,7,0,0,0,0,7,0,0,0,0,4,18,W,0,Midwest
14241,675,F,1,38,1,0,0,1,5,1,1,0,39,1,3,1,201,250,0,0,1,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,23,W,0,East
14242,695,F,0,0,0,0,0,0,0,0,1,0,34,4,5,5,11742,13975,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,15,,0,South
14243,971,F,0,0,0,0,0,2,3,1,7,1,90,5,32,15,11578,40610,0,0,1,29,0,0,0,0,29,0,0,0,0,22,0,0,0,0,7,46,M,0,West
14244,551,M,9,14,8,0,0,1,2,0,4,2,71,2,3,3,20750,24407,0,0,1,2,0,0,0,0,1,1,0,0,0,1,1,0,0,0,3,30,D,0,East
14245,942,F,0,0,0,0,0,0,7,2,9,2,118,3,21,8,31234,43087,0,0,1,19,0,0,0,0,19,0,0,0,0,14,0,0,0,0,4,59,M,0,Midwest
14246,747,M,0,0,0,0,0,0,14,0,0,0,14,3,3,2,4125,4125,0,0,1,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,13,W,0,South
14247,392,F,2,19,2,0,0,2,5,3,0,0,55,0,5,4,1576,1652,4,1611,6,0,0,0,1,4,0,0,0,1,4,0,0,0,1,4,3,36,D,0,West
14248,664,M,5,27,2,1,0,0,0,0,0,0,186,3,20,6,11063,11150,5,9546,6,6,0,0,4,8,6,0,0,4,8,3,0,0,1,3,6,72,W,0,East
14249,931,M,0,0,0,0,0,0,11,0,2,2,72,5,14,8,4874,28571,0,0,1,7,0,0,0,0,7,0,0,0,0,7,0,0,0,0,4,36,,0,East
14250,931,F,0,0,0,0,0,0,0,0,2,0,254,3,18,8,20436,30620,0,0,1,17,0,0,0,0,14,2,1,0,0,8,0,1,0,0,5,86,M,0,South
14251,898,M,1,22,1,0,0,0,0,0,1,1,90,0,5,1,1,,0,0,2,3,1,0,0,0,0,2,1,1,0,2,0,0,1,0,1,67,S,0,East
14252,883,M,0,0,0,0,0,6,0,4,8,4,77,7,24,11,54278,68332,0,0,1,20,0,0,0,0,20,0,0,0,0,20,0,0,0,0,9,36,S,0,Midwest
14253,717,M,0,0,0,0,0,0,0,0,1,1,10,2,2,2,2637,2637,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,9,,0,East
14254,566,M,8,3,3,0,0,0,9,2,1,0,153,3,27,18,85961,89519,17,70078,6,5,0,0,1,21,2,2,0,2,21,1,2,0,1,19,18,81,D,0,Midwest
14255,950,M,0,0,0,0,0,0,0,0,9,4,164,2,15,9,7874,39000,0,0,1,15,0,0,0,0,13,2,0,0,0,9,1,0,0,0,4,67,M,0,East
14256,765,M,0,0,0,0,0,5,3,0,7,1,36,5,6,5,10242,12750,0,0,1,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,3,13,W,0,Midwest
14257,900,M,0,0,0,0,0,0,0,0,3,1,68,3,7,5,6954,11733,0,0,1,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,3,43,S,0,West
14258,843,M,0,0,0,0,0,0,12,0,1,0,10,4,4,4,2625,5125,0,0,1,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,6,S,0,East
14259,883,F,0,0,0,0,0,0,8,1,2,1,101,9,26,14,23353,40363,0,0,1,22,0,0,0,0,17,5,0,0,0,10,5,0,0,0,8,45,S,0,West
14260,832,F,0,0,0,0,0,0,0,0,0,0,59,0,3,2,3093,4343,0,0,1,2,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,37,S,0,West
14261,926,F,0,0,0,0,0,0,20,0,1,0,23,4,4,4,516,2716,0,0,1,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,1,22,M,0,West
14262,934,F,0,0,0,0,0,1,0,0,2,1,175,2,19,3,14205,18900,0,0,1,16,0,0,0,0,16,0,0,0,0,9,0,0,0,0,2,95,M,0,Midwest
14263,647,F,1,16,1,0,0,0,0,0,1,0,255,0,6,5,4156,4899,4,8130,6,1,1,0,1,3,1,1,0,1,3,1,1,0,1,2,4,92,W,1,West
14264,686,F,1,80,1,0,0,1,6,0,3,2,104,2,12,2,1070,850,1,741,6,1,0,0,2,9,1,0,0,2,9,1,0,0,0,6,2,70,W,0,West
14265,950,M,0,0,0,0,0,1,0,0,6,2,84,3,17,6,527,31157,0,0,1,17,0,0,0,0,17,0,0,0,0,11,0,0,0,0,3,44,M,0,Midwest
14266,953,F,0,0,0,0,0,0,16,0,5,2,337,5,19,7,4534,13444,0,0,1,18,0,0,0,0,18,0,0,0,0,13,0,0,0,0,4,60,M,0,West
14267,915,M,1,13,1,0,0,7,1,1,6,3,77,4,15,4,8237,18543,0,0,1,13,0,0,0,0,13,0,0,0,0,10,0,0,0,0,1,41,M,0,South
14268,926,M,0,0,0,0,0,0,0,0,4,2,171,2,18,3,35981,42419,0,0,1,17,0,0,0,0,16,1,0,0,0,6,0,0,0,0,3,75,M,0,West
14269,848,F,0,0,0,0,0,2,2,1,6,0,52,8,12,10,24579,37634,0,0,1,9,0,0,0,0,8,1,0,0,0,9,0,0,0,0,8,18,S,0,West
14270,918,M,0,0,0,0,0,0,24,0,4,3,67,2,7,4,20808,28468,0,0,1,7,0,0,0,0,7,0,0,0,0,7,0,0,0,0,3,33,M,0,East
14271,940,F,0,0,0,0,0,2,1,0,8,2,40,3,12,9,259,6686,0,0,1,11,0,0,0,0,11,0,0,0,0,10,0,0,0,0,2,28,M,0,West
14272,609,F,1,8,1,0,0,2,1,3,0,0,78,3,7,3,8088,8747,1,40,5,3,0,0,3,0,2,0,0,3,1,2,0,0,3,0,3,36,D,0,West
14273,926,F,0,0,0,0,0,0,15,1,7,4,59,7,22,11,7293,31608,1,105,4,15,0,0,1,0,14,1,0,1,0,14,0,0,1,0,7,31,M,0,East
14274,824,F,1,44,1,0,0,1,1,0,3,0,85,6,14,9,49169,59444,0,0,1,14,0,0,0,0,10,0,2,2,0,11,1,0,0,0,9,39,S,0,East
14275,578,F,0,0,0,0,0,5,5,0,1,1,33,3,4,3,13137,13889,1,192,3,3,0,1,0,0,1,1,2,0,0,1,1,2,0,0,1,20,D,0,South
14276,549,M,0,0,0,0,0,2,1,0,0,0,29,9,11,6,18176,25221,0,0,1,8,0,0,0,0,3,4,1,0,0,3,4,1,0,0,6,13,D,0,West
14277,740,F,1,79,0,1,0,0,23,1,2,2,122,2,7,3,58413,59454,0,0,6,5,0,0,0,1,4,1,0,0,1,4,0,0,0,0,3,40,W,0,West
14278,962,M,0,0,0,0,0,0,15,0,7,3,54,12,14,13,1029,18500,0,0,1,12,0,0,0,0,12,0,0,0,0,12,0,0,0,0,3,16,M,0,West
14279,875,M,0,0,0,0,0,0,9,0,2,0,174,5,19,3,3482,6690,0,0,1,14,0,0,0,0,14,0,0,0,0,8,0,0,0,0,3,49,S,0,East
14280,849,M,2,17,2,0,0,0,18,1,9,3,209,2,21,7,21198,29912,1,24,2,18,1,0,0,0,8,6,2,3,0,6,5,1,1,0,6,115,S,0,Midwest
14281,912,F,0,0,0,0,0,2,2,1,1,0,100,2,7,2,2324,9000,0,0,1,4,0,0,0,0,4,0,0,0,0,3,0,0,0,0,1,59,S,0,East
14282,699,F,3,1,3,0,0,1,1,0,0,0,73,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,73,W,0,East
14283,671,F,0,0,0,0,0,0,21,0,4,3,86,2,6,4,26325,28886,3,3650,6,3,0,0,0,3,3,0,0,0,3,2,0,0,0,3,4,45,W,1,East
14284,937,M,0,0,0,0,0,0,0,0,0,0,118,1,4,2,229,4500,0,0,1,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,55,M,0,West
14285,923,M,0,0,0,0,0,1,1,0,2,1,71,0,5,3,1269,7471,0,0,1,5,0,0,0,0,5,0,0,0,0,4,0,0,0,0,2,58,M,0,West
14286,813,F,13,7,13,0,0,0,0,0,3,2,284,0,9,2,0,304,1,305,6,5,0,0,0,3,3,1,0,0,4,3,0,0,0,1,0,123,S,0,East
14287,539,M,2,7,2,0,0,2,3,8,0,0,143,2,9,4,7492,10404,4,990,6,2,2,0,2,3,2,2,0,2,3,1,2,0,1,3,4,54,D,0,West
14288,850,F,0,0,0,0,0,0,0,0,1,1,49,1,5,1,19438,20266,0,0,1,4,0,0,0,0,4,0,0,0,0,3,0,0,0,0,1,28,S,0,West
14289,940,M,0,0,0,0,0,0,0,0,4,0,196,4,10,5,0,14000,0,0,1,8,0,0,0,0,8,0,0,0,0,5,0,0,0,0,1,75,M,0,East
14290,691,F,1,17,1,0,0,1,3,0,0,0,138,1,4,2,2029,2310,2,2548,6,1,0,0,2,1,0,0,0,3,1,0,0,1,1,0,2,105,W,0,West
14291,954,F,0,0,0,0,0,0,24,0,1,1,348,3,8,6,14441,21512,0,0,1,8,0,0,0,0,8,0,0,0,0,8,0,0,0,0,4,95,M,0,South
14292,929,M,0,0,0,0,0,3,1,1,3,2,208,6,20,7,1228,17821,0,0,1,14,0,0,0,0,12,2,0,0,0,6,1,0,0,0,5,61,M,0,West
14293,884,M,0,0,0,0,0,1,1,1,8,2,33,8,11,9,8738,15585,0,0,1,10,0,0,0,0,10,0,0,0,0,10,0,0,0,0,7,20,S,0,Midwest
14294,967,M,0,0,0,0,0,2,2,0,3,2,372,6,22,11,28292,59336,0,0,1,21,0,0,0,0,20,1,0,0,0,17,0,0,0,0,6,76,M,0,Midwest
14295,835,F,0,0,0,0,0,1,1,0,1,1,21,7,7,6,9345,12714,0,0,1,6,0,0,0,0,5,1,0,0,0,5,1,0,0,0,4,15,S,0,South
14296,868,M,2,15,1,1,0,4,4,5,6,3,105,8,32,8,21540,30534,1,20,6,18,1,0,0,8,18,1,0,0,8,15,1,0,0,3,7,42,S,0,South
14297,944,F,0,0,0,0,0,6,1,1,7,5,247,4,24,13,11752,25139,2,14788,6,22,0,0,0,2,19,2,1,0,2,14,0,1,0,2,3,113,M,0,East
14298,914,F,0,0,0,0,0,0,0,0,7,1,102,3,6,4,2814,11642,0,0,1,5,0,0,0,0,4,0,0,1,0,3,0,0,0,0,2,55,M,0,West
14299,957,M,0,0,0,0,0,0,10,0,6,2,199,6,21,10,42242,73354,0,0,1,21,0,0,0,0,21,0,0,0,0,15,0,0,0,0,5,61,M,0,West
14300,956,M,0,0,0,0,0,0,9,1,10,6,58,4,22,13,35135,57615,0,0,1,21,0,0,0,0,21,0,0,0,0,19,0,0,0,0,7,38,M,0,Midwest
14301,608,M,21,4,4,0,0,1,5,1,1,0,215,1,5,2,14483,16121,1,699,6,3,1,0,0,1,0,3,1,0,1,0,2,0,0,0,2,98,D,1,East
14302,818,M,0,0,0,0,0,0,8,0,2,2,56,2,9,8,9860,9992,0,0,1,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,7,33,S,0,South
14303,895,F,0,0,0,0,0,1,2,0,1,0,154,1,10,3,239,909,0,0,1,7,0,0,0,0,7,0,0,0,0,6,0,0,0,0,2,47,S,0,West
14304,952,M,0,0,0,0,0,0,0,0,12,6,168,4,23,9,44988,83825,0,0,1,21,0,0,0,0,19,2,0,0,0,13,0,0,0,0,8,61,M,0,East
14305,828,F,0,0,0,0,0,1,3,0,2,2,47,5,15,12,18986,23607,1,40,2,12,1,0,0,0,10,3,0,0,0,9,3,0,0,0,9,31,S,0,West
14306,956,M,0,0,0,0,0,3,1,1,10,2,136,5,21,10,29754,56835,0,0,1,19,0,0,0,0,19,0,0,0,0,14,0,0,0,0,6,68,M,0,East
14307,789,F,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,W,0,East
14308,858,M,0,0,0,0,0,2,2,0,3,0,84,1,6,2,623,623,0,0,1,6,0,0,0,0,6,0,0,0,0,4,0,0,0,0,2,50,,0,West
14309,913,M,0,0,0,0,0,1,4,0,6,2,106,2,7,3,3323,15933,0,0,1,5,0,0,0,1,5,0,0,0,1,4,0,0,0,0,2,53,M,0,East
14310,917,M,0,0,0,0,0,0,0,0,1,0,56,2,3,3,95,12250,0,0,1,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,29,M,0,Midwest
14311,966,M,0,0,0,0,0,0,7,1,5,4,143,2,15,7,182,33060,0,0,1,14,0,0,0,0,14,0,0,0,0,12,0,0,0,0,2,65,M,0,East
14312,632,F,1,16,1,0,0,3,0,1,3,2,53,3,5,3,11765,12926,0,0,6,4,0,0,0,1,3,1,0,0,1,4,0,0,0,1,1,27,W,0,Midwest
14313,903,M,0,0,0,0,0,0,0,0,1,0,159,1,7,3,10972,19266,0,0,1,7,0,0,0,0,6,1,0,0,0,2,1,0,0,0,3,84,S,0,East
14314,753,M,1,65,1,0,0,3,2,1,3,2,100,0,2,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,91,W,0,East
14315,566,M,4,5,4,0,0,0,12,0,0,0,11,2,2,2,767,1642,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,8,D,0,East
14316,389,M,8,2,6,1,1,0,13,2,1,0,131,3,8,5,24616,28386,3,1028,6,4,2,0,1,1,2,2,0,3,1,1,2,0,3,0,5,49,D,0,East
14317,969,F,0,0,0,0,0,0,22,0,0,0,208,1,18,5,3049,18545,0,0,1,18,0,0,0,0,18,0,0,0,0,10,0,0,0,0,2,110,M,0,West
14318,838,F,0,0,0,0,0,0,13,1,0,0,34,2,4,4,3795,4171,0,0,1,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,22,S,0,East
14319,753,F,14,2,13,0,0,0,23,0,3,0,114,3,10,2,2636,2750,0,0,1,7,0,0,0,0,6,1,0,0,0,5,0,0,0,0,1,60,W,1,East
14320,452,F,2,1,2,0,0,3,1,0,1,0,32,0,2,1,96,96,2,303,6,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,1,32,D,0,Midwest
14321,661,M,1,34,1,0,0,1,2,1,2,2,119,1,11,5,6238,6932,4,2428,6,5,2,1,1,2,3,1,0,5,2,2,0,0,3,1,5,69,W,0,West
14322,941,M,0,0,0,0,0,1,4,1,9,2,154,5,8,4,170,19310,0,0,1,8,0,0,0,0,6,1,0,1,0,5,0,0,0,0,2,50,M,0,East
14323,925,F,0,0,0,0,0,0,0,0,5,3,22,4,4,3,122,3500,0,0,1,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,1,15,M,0,East
14324,825,M,1,90,0,1,0,0,0,0,7,1,62,1,8,3,1051,4507,1,2152,4,6,0,0,1,0,6,0,0,1,0,2,0,0,1,0,3,40,S,0,East
14325,974,M,0,0,0,0,0,3,1,2,13,5,289,6,32,17,58977,145624,0,0,1,28,0,0,0,0,28,0,0,0,0,22,0,0,0,0,10,70,M,0,South
14326,584,M,1,34,0,0,0,1,1,0,0,0,97,1,8,2,14693,21618,4,3485,6,3,0,0,0,5,0,2,1,0,5,0,0,0,0,5,2,59,D,0,West
14327,752,M,0,0,0,0,0,0,8,0,2,1,13,3,3,3,3072,3750,0,0,1,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,3,12,W,0,West
14328,942,F,0,0,0,0,0,1,2,0,3,1,125,6,25,6,1397,6500,1,40,4,19,0,0,1,0,17,2,0,1,0,14,0,0,0,0,5,57,M,0,West
14329,818,F,1,2,1,0,0,0,8,0,0,0,13,2,2,2,3313,12513,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,10,S,0,East
14330,495,M,8,8,7,0,0,8,1,2,1,0,166,0,34,24,118384,99637,25,119197,6,1,0,0,4,28,1,0,0,4,28,1,0,0,0,23,23,79,D,0,Midwest
14331,682,M,6,8,3,1,0,1,2,4,7,6,88,4,8,5,12624,24317,0,0,6,6,0,0,1,1,5,1,0,1,1,5,1,0,0,0,5,26,W,0,Midwest
